,activation,batch_size,features,input_keep_prob,layers_units,learning_rate,name,num_epochs,optimizer,output_keep_prob,patience,rnn_unit_type,sliding_decoder,sliding_encoder,state_keep_prob,variational_recurrent
165,sigmoid,16,['meanCPUUsage'],0.8,"[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,2,24,0.95,True
166,tanh,32,['meanCPUUsage'],0.95,[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,2,30,0.8,True
167,sigmoid,16,['meanCPUUsage'],0.8,"[16, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,6,24,0.8,True
168,tanh,32,['meanCPUUsage'],0.95,[32],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,6,18,0.95,True
169,sigmoid,32,['meanCPUUsage'],0.8,"[32, 8]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,30,0.8,True
170,tanh,32,['meanCPUUsage'],0.95,"[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,6,30,0.95,True
171,tanh,32,['meanCPUUsage'],0.95,"[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,4,30,0.8,True
172,tanh,16,['meanCPUUsage'],0.8,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,2,18,0.95,True
173,sigmoid,32,['meanCPUUsage'],0.8,"[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,24,0.95,True
174,sigmoid,16,['meanCPUUsage'],0.8,"[8, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,6,24,0.95,True
175,sigmoid,16,['meanCPUUsage'],0.95,[32],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,2,18,0.95,True
176,tanh,32,['meanCPUUsage'],0.8,"[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,2,24,0.95,True
177,tanh,32,['meanCPUUsage'],0.95,"[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,30,0.8,True
178,sigmoid,16,['meanCPUUsage'],0.95,[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,6,24,0.8,True
179,sigmoid,32,['meanCPUUsage'],0.8,[32],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,4,18,0.8,True
180,sigmoid,32,['meanCPUUsage'],0.8,"[32, 8]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,2,30,0.95,True
181,tanh,32,['meanCPUUsage'],0.8,"[32, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,4,24,0.8,True
182,sigmoid,32,['meanCPUUsage'],0.8,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,24,0.8,True
183,sigmoid,16,['meanCPUUsage'],0.95,"[16, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,2,30,0.8,True
184,sigmoid,32,['meanCPUUsage'],0.95,[32],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,2,30,0.8,True
185,sigmoid,32,['meanCPUUsage'],0.95,[32],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,6,24,0.8,True
186,sigmoid,16,['meanCPUUsage'],0.8,[32],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,4,18,0.8,True
187,sigmoid,16,['meanCPUUsage'],0.95,"[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,6,30,0.95,True
188,sigmoid,16,['meanCPUUsage'],0.95,"[8, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,6,18,0.8,True
189,sigmoid,16,['meanCPUUsage'],0.95,[32],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,6,18,0.8,True
190,sigmoid,32,['meanCPUUsage'],0.8,"[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,4,24,0.95,True
191,sigmoid,16,['meanCPUUsage'],0.95,"[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,4,18,0.95,True
192,sigmoid,32,['meanCPUUsage'],0.8,"[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,4,30,0.95,True
193,tanh,32,['meanCPUUsage'],0.8,"[32, 8]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,6,18,0.95,True
194,tanh,32,['meanCPUUsage'],0.8,"[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,4,24,0.95,True
195,tanh,16,['meanCPUUsage'],0.95,"[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,24,0.8,True
196,tanh,16,['meanCPUUsage'],0.8,"[32, 8]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,2,18,0.95,True
197,tanh,16,['meanCPUUsage'],0.95,"[32, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,4,30,0.8,True
198,sigmoid,32,['meanCPUUsage'],0.95,[32],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,4,24,0.8,True
199,sigmoid,32,['meanCPUUsage'],0.8,[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,6,30,0.8,True
200,tanh,32,['meanCPUUsage'],0.95,"[32, 8]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,4,30,0.8,True
201,tanh,32,['meanCPUUsage'],0.8,[32],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,4,24,0.8,True
202,sigmoid,16,['meanCPUUsage'],0.95,[32],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,2,18,0.8,True
203,sigmoid,32,['meanCPUUsage'],0.95,"[32, 8]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,4,30,0.8,True
204,sigmoid,32,['meanCPUUsage'],0.95,"[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,30,0.8,True
205,sigmoid,32,['meanCPUUsage'],0.95,"[32, 8]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,6,24,0.95,True
206,sigmoid,32,['meanCPUUsage'],0.95,"[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,2,18,0.8,True
207,sigmoid,32,['meanCPUUsage'],0.8,[32],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,6,18,0.8,True
208,tanh,16,['meanCPUUsage'],0.8,"[32, 8]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,4,18,0.95,True
209,sigmoid,32,['meanCPUUsage'],0.95,"[16, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,6,18,0.8,True
210,sigmoid,16,['meanCPUUsage'],0.8,"[32, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,2,24,0.95,True
211,sigmoid,32,['meanCPUUsage'],0.95,"[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,2,30,0.8,True
212,sigmoid,32,['meanCPUUsage'],0.95,[32],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,2,24,0.95,True
213,tanh,32,['meanCPUUsage'],0.95,"[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,6,24,0.8,True
214,tanh,32,['meanCPUUsage'],0.95,[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,2,24,0.8,True
215,sigmoid,32,['meanCPUUsage'],0.8,[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,2,24,0.8,True
216,tanh,32,['meanCPUUsage'],0.95,"[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,4,18,0.95,True
217,tanh,16,['meanCPUUsage'],0.8,[32],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,4,30,0.8,True
218,sigmoid,16,['meanCPUUsage'],0.8,"[32, 8]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,2,18,0.95,True
219,sigmoid,32,['meanCPUUsage'],0.95,"[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,2,18,0.8,True
220,sigmoid,32,['meanCPUUsage'],0.8,[32],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,24,0.8,True
221,sigmoid,16,['meanCPUUsage'],0.8,"[32, 8]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,6,30,0.8,True
222,sigmoid,16,['meanCPUUsage'],0.8,"[32, 8]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,2,24,0.95,True
223,tanh,16,['meanCPUUsage'],0.8,"[16, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,2,18,0.8,True
224,sigmoid,32,['meanCPUUsage'],0.8,[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,2,18,0.8,True
225,sigmoid,16,['meanCPUUsage'],0.8,"[32, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,6,24,0.95,True
226,tanh,16,['meanCPUUsage'],0.8,[32],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,4,24,0.95,True
227,tanh,32,['meanCPUUsage'],0.95,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,2,18,0.8,True
228,sigmoid,32,['meanCPUUsage'],0.8,"[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,4,30,0.8,True
229,tanh,16,['meanCPUUsage'],0.95,"[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,2,18,0.95,True
230,tanh,16,['meanCPUUsage'],0.95,"[32, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,4,24,0.8,True
231,tanh,16,['meanCPUUsage'],0.95,[32],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,6,30,0.8,True
232,tanh,16,['meanCPUUsage'],0.8,"[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,2,18,0.95,True
233,tanh,16,['meanCPUUsage'],0.8,"[32, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,4,18,0.8,True
234,sigmoid,32,['meanCPUUsage'],0.95,"[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,4,24,0.95,True
235,sigmoid,32,['meanCPUUsage'],0.95,"[16, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,6,30,0.95,True
236,tanh,16,['meanCPUUsage'],0.8,"[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,18,0.95,True
237,tanh,32,['meanCPUUsage'],0.8,"[16, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,18,0.95,True
238,tanh,16,['meanCPUUsage'],0.95,[32],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,18,0.8,True
239,sigmoid,32,['meanCPUUsage'],0.8,"[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,6,18,0.8,True
240,sigmoid,32,['meanCPUUsage'],0.8,"[32, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,6,30,0.95,True
241,tanh,32,['meanCPUUsage'],0.95,"[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,4,24,0.95,True
242,sigmoid,32,['meanCPUUsage'],0.95,"[32, 8]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,2,24,0.95,True
243,sigmoid,32,['meanCPUUsage'],0.95,"[32, 8]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,6,30,0.95,True
244,sigmoid,16,['meanCPUUsage'],0.8,"[32, 8]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,4,24,0.95,True
245,tanh,16,['meanCPUUsage'],0.8,"[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,2,30,0.95,True
246,tanh,32,['meanCPUUsage'],0.95,"[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,2,30,0.95,True
247,sigmoid,16,['meanCPUUsage'],0.8,[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,6,18,0.8,True
248,sigmoid,32,['meanCPUUsage'],0.95,"[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,2,24,0.95,True
249,tanh,16,['meanCPUUsage'],0.8,"[32, 8]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,30,0.8,True
250,sigmoid,16,['meanCPUUsage'],0.95,"[32, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,6,30,0.95,True
251,tanh,16,['meanCPUUsage'],0.95,"[8, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,2,18,0.8,True
252,sigmoid,16,['meanCPUUsage'],0.95,"[8, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,4,18,0.8,True
253,sigmoid,16,['meanCPUUsage'],0.95,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,18,0.95,True
254,sigmoid,32,['meanCPUUsage'],0.95,[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,2,30,0.8,True
255,sigmoid,16,['meanCPUUsage'],0.8,"[8, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,18,0.95,True
256,tanh,16,['meanCPUUsage'],0.95,"[32, 8]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,2,30,0.95,True
257,tanh,32,['meanCPUUsage'],0.95,"[16, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,6,30,0.95,True
258,sigmoid,16,['meanCPUUsage'],0.95,"[32, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,24,0.8,True
259,tanh,16,['meanCPUUsage'],0.8,"[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,6,24,0.8,True
260,tanh,32,['meanCPUUsage'],0.8,"[8, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,18,0.8,True
261,tanh,32,['meanCPUUsage'],0.8,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,4,18,0.8,True
262,tanh,16,['meanCPUUsage'],0.8,"[16, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,4,24,0.95,True
263,tanh,16,['meanCPUUsage'],0.8,"[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,4,18,0.95,True
264,tanh,32,['meanCPUUsage'],0.8,"[32, 8]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,6,18,0.95,True
265,tanh,32,['meanCPUUsage'],0.95,[32],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,30,0.95,True
266,tanh,32,['meanCPUUsage'],0.8,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,4,24,0.95,True
267,sigmoid,16,['meanCPUUsage'],0.95,"[8, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,6,24,0.8,True
268,tanh,32,['meanCPUUsage'],0.8,[32],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,2,30,0.8,True
269,sigmoid,16,['meanCPUUsage'],0.8,[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,4,18,0.8,True
270,sigmoid,32,['meanCPUUsage'],0.95,[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,2,30,0.95,True
271,tanh,32,['meanCPUUsage'],0.95,"[32, 8]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,2,24,0.8,True
272,tanh,16,['meanCPUUsage'],0.95,"[16, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,24,0.8,True
273,tanh,16,['meanCPUUsage'],0.8,"[8, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,18,0.8,True
274,tanh,16,['meanCPUUsage'],0.95,"[32, 8]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,2,24,0.8,True
275,sigmoid,16,['meanCPUUsage'],0.95,"[8, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,2,18,0.8,True
276,tanh,16,['meanCPUUsage'],0.95,[32],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,6,18,0.95,True
277,sigmoid,32,['meanCPUUsage'],0.95,"[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,2,24,0.8,True
278,tanh,32,['meanCPUUsage'],0.95,"[32, 8]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,2,24,0.95,True
279,tanh,16,['meanCPUUsage'],0.8,"[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,24,0.8,True
280,sigmoid,32,['meanCPUUsage'],0.8,"[32, 8]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,4,18,0.8,True
281,sigmoid,16,['meanCPUUsage'],0.95,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,30,0.8,True
282,sigmoid,32,['meanCPUUsage'],0.8,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,2,30,0.95,True
283,tanh,16,['meanCPUUsage'],0.8,"[32, 8]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,4,18,0.8,True
284,sigmoid,32,['meanCPUUsage'],0.8,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,24,0.95,True
285,tanh,16,['meanCPUUsage'],0.8,"[32, 8]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,4,24,0.8,True
286,tanh,16,['meanCPUUsage'],0.95,"[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,2,18,0.95,True
287,tanh,32,['meanCPUUsage'],0.95,[32],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,2,24,0.8,True
288,sigmoid,32,['meanCPUUsage'],0.95,"[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,6,30,0.8,True
289,sigmoid,16,['meanCPUUsage'],0.8,[32],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,6,18,0.8,True
290,tanh,32,['meanCPUUsage'],0.8,"[32, 8]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,4,24,0.8,True
291,sigmoid,16,['meanCPUUsage'],0.95,[32],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,4,18,0.95,True
292,sigmoid,32,['meanCPUUsage'],0.8,[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,6,18,0.8,True
293,tanh,32,['meanCPUUsage'],0.95,[32],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,2,30,0.95,True
294,sigmoid,32,['meanCPUUsage'],0.8,"[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,4,18,0.95,True
295,sigmoid,32,['meanCPUUsage'],0.95,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,6,18,0.8,True
296,tanh,16,['meanCPUUsage'],0.95,"[32, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,6,24,0.95,True
297,tanh,32,['meanCPUUsage'],0.8,"[8, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,2,24,0.95,True
298,sigmoid,16,['meanCPUUsage'],0.95,"[32, 8]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,4,24,0.8,True
299,tanh,16,['meanCPUUsage'],0.95,"[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,2,18,0.8,True
300,sigmoid,32,['meanCPUUsage'],0.8,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,4,30,0.95,True
301,sigmoid,16,['meanCPUUsage'],0.8,"[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,30,0.95,True
302,sigmoid,32,['meanCPUUsage'],0.8,"[32, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,4,18,0.95,True
303,tanh,16,['meanCPUUsage'],0.95,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,2,30,0.95,True
304,tanh,32,['meanCPUUsage'],0.8,"[16, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,2,24,0.8,True
305,tanh,16,['meanCPUUsage'],0.8,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,6,18,0.95,True
306,sigmoid,32,['meanCPUUsage'],0.95,[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,30,0.95,True
307,tanh,32,['meanCPUUsage'],0.95,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,6,24,0.8,True
308,sigmoid,32,['meanCPUUsage'],0.8,"[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,24,0.95,True
309,sigmoid,32,['meanCPUUsage'],0.95,"[16, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,4,24,0.8,True
310,sigmoid,32,['meanCPUUsage'],0.8,"[32, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,2,18,0.8,True
311,sigmoid,16,['meanCPUUsage'],0.95,"[16, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,4,18,0.95,True
312,tanh,16,['meanCPUUsage'],0.8,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,2,18,0.95,True
313,sigmoid,16,['meanCPUUsage'],0.8,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,18,0.95,True
314,tanh,16,['meanCPUUsage'],0.8,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,4,30,0.95,True
315,tanh,32,['meanCPUUsage'],0.95,[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,6,30,0.95,True
316,tanh,16,['meanCPUUsage'],0.8,"[32, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,4,18,0.95,True
317,tanh,32,['meanCPUUsage'],0.8,"[16, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,2,30,0.8,True
318,tanh,16,['meanCPUUsage'],0.95,[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,6,24,0.8,True
319,tanh,32,['meanCPUUsage'],0.8,"[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,18,0.8,True
320,sigmoid,32,['meanCPUUsage'],0.8,"[8, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,2,24,0.95,True
321,tanh,16,['meanCPUUsage'],0.95,[32],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,2,18,0.95,True
322,tanh,16,['meanCPUUsage'],0.8,"[32, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,6,24,0.8,True
323,tanh,32,['meanCPUUsage'],0.8,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,4,18,0.95,True
324,tanh,32,['meanCPUUsage'],0.8,"[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,2,18,0.8,True
325,sigmoid,32,['meanCPUUsage'],0.8,"[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,2,30,0.95,True
326,tanh,32,['meanCPUUsage'],0.95,"[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,30,0.95,True
327,tanh,32,['meanCPUUsage'],0.8,"[32, 8]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,6,24,0.8,True
328,sigmoid,32,['meanCPUUsage'],0.8,"[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,6,24,0.95,True
329,sigmoid,16,['meanCPUUsage'],0.95,"[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,6,18,0.8,True
